"","...1","Description:","Index of Business Confidence (2014=100
)","Survey average 2002-current","Gap from survey average (2002-current)","Q1: Better- Do you expect overall economic conditions in Canada six months from now to be: (%)","Q1: Same- Do you expect overall economic conditions in Canada six months from now to be: (%)","Q1: Worse- Do you expect overall economic conditions in Canada six months from now to be: (%)","Diffusion test","Q2: < 1%- Do you expect prices- in general- in Canada to increase over the next six months at an annual rate of: (%)","Q2: 1%- Do you expect prices- in general- in Canada to increase over the next six months at an annual rate of: (%)","Q2: 2%- Do you expect prices- in general- in Canada to increase over the next six months at an annual rate of: (%)","Q2: 3%- Do you expect prices- in general- in Canada to increase over the next six months at an annual rate of: (%)","Q2: 4%- Do you expect prices- in general- in Canada to increase over the next six months at an annual rate of: (%)","Q2: 5%- Do you expect prices- in general- in Canada to increase over the next six months at an annual rate of: (%)","Q2: 6%- Do you expect prices- in general- in Canada to increase over the next six months at an annual rate of: (%)","Q2: 7%- Do you expect prices- in general- in Canada to increase over the next six months at an annual rate of: (%)","Q2: 8%- Do you expect prices- in general- in Canada to increase over the next six months at an annual rate of: (%)","Q2: > 8%- Do you expect prices- in general- in Canada to increase over the next six months at an annual rate of: (%)","Q3: Improve- Over the next six months- do you expect your firm's financial position to: (%)","Q3: Worsen- Over the next six months- do you expect your firm's financial position to: (%)","Q3: Remain the same- Over the next six months- do you expect your firm's financial position to: (%)","Q4: Improve- Over the next six months- do you expect your firm's profitability to: (%)","Q4: Worsen- Over the next six months- do you expect your firm's profitability to: (%)","Q4: Remain the same- Over the next six months- do you expect your firm's profitability to: (%)","Q5: Good- Would you say the present is a good or a bad time to undertake expenditures to expand your plant or add to your stock of machinery and equipment? (%)","Q5: Bad- Would you say the present is a good or a bad time to undertake expenditures to expand your plant or add to your stock of machinery and equipment? (%)","Q5: Not sure- Would you say the present is a good or a bad time to undertake expenditures to expand your plant or add to your stock of machinery and equipment? (%)","Q6: Up 20% or more- What change in the level of your capital investment expenditures do you expect over the next 6 months? (%)","Q6: Up 10% to 19%- What change in the level of your capital investment expenditures do you expect over the next 6 months? (%)","Q6: Up 1% to 9%- What change in the level of your capital investment expenditures do you expect over the next 6 months? (%)","Q6: No change- What change in the level of your capital investment expenditures do you expect over the next 6 months? (%)","Q6: Down 1% to 9%- What change in the level of your capital investment expenditures do you expect over the next 6 months? (%)","Q6: Down 10% to 19%- What change in the level of your capital investment expenditures do you expect over the next 6 months? (%)","Q6: Down 20% or more- What change in the level of your capital investment expenditures do you expect over the next 6 months? (%)","Q7: Atlantic Provinces- In which region(s) of the country do you expect the bulk of your planned investment expenditures for the next six months to take place? (%)","Q7: Quebec- In which region(s) of the country do you expect the bulk of your planned investment expenditures for the next six months to take place? (%)","Q7: Ontario- In which region(s) of the country do you expect the bulk of your planned investment expenditures for the next six months to take place? (%)","Q7: Prairie Provinces- In which region(s) of the country do you expect the bulk of your planned investment expenditures for the next six months to take place? (%)","Q7: British Columbia- In which region(s) of the country do you expect the bulk of your planned investment expenditures for the next six months to take place? (%)","Q7: United States- In which region(s) of the country do you expect the bulk of your planned investment expenditures for the next six months to take place? (%)","Q7: International- In which region(s) of the country do you expect the bulk of your planned investment expenditures for the next six months to take place? (%)","Q8: Above capacity- How do you assess your current level of operations relative to optimal capacity? (%)","Q8: At or close to capacity- How do you assess your current level of operations relative to optimal capacity? (%)","Q8: Slightly below capacity- How do you assess your current level of operations relative to optimal capacity? (%)","Q8: Substantially below capacity- How do you assess your current level of operations relative to optimal capacity? (%)","Q9: Better than expected- Compared with six months ago- what is your current rate of return to invested capital? (%)","Q9: As expected- Compared with six months ago- what is your current rate of return to invested capital? (%)","Q9: Worse than expected- Compared with six months ago- what is your current rate of return to invested capital? (%)","Q10: Excess productive capacity- What factors- if any- are currently adversely affecting the level of your planned expenditures in Canada? (%)","Q10: Weak market demand- What factors- if any- are currently adversely affecting the level of your planned expenditures in Canada? (%)","Q10: Foreign competition- What factors- if any- are currently adversely affecting the level of your planned expenditures in Canada? (%)","Q10: Rising cost of capital goods- What factors- if any- are currently adversely affecting the level of your planned expenditures in Canada? (%)","Q10: Rising labour costs- What factors- if any- are currently adversely affecting the level of your planned expenditures in Canada? (%)","Q10: Overall corporate liquidity- What factors- if any- are currently adversely affecting the level of your planned expenditures in Canada? (%)","Q10: High interest rates- What factors- if any- are currently adversely affecting the level of your planned expenditures in Canada? (%)","Q10: Weak commodity prices- What factors- if any- are currently adversely affecting the level of your planned expenditures in Canada? (%)","Q10: Shortage of qualified staff- What factors- if any- are currently adversely affecting the level of your planned expenditures in Canada? (%)","Q10: Government policies- What factors- if any- are currently adversely affecting the level of your planned expenditures in Canada? (%)","Q10: Taxes- What factors- if any- are currently adversely affecting the level of your planned expenditures in Canada? (%)","Q10: More attractive opportunities outside Canada- What factors- if any- are currently adversely affecting the level of your planned expenditures in Canada? (%)","Q10: Appreciation of the Canadian dollar- What factors- if any- are currently adversely affecting the level of your planned expenditures in Canada? (%)","Q8: At- close to- or above capacity- How do you assess your current level of operations relative to optimal capacity? (%)","Q10: Depreciation of the Canadian dollar- What factors- if any- are currently adversely affecting the level of your planned expenditures in Canada? (%)","Q10: High electricity costs- What factors- if any- are currently adversely affecting the level of your planned expenditures in Canada? (%)","Q11: Return to pre-pandemic levels- When travel restrictions are lifted- do you anticipate the amount of business travel within your company will? (%)","Q11: Surpass pre-pandemic levels- When travel restrictions are lifted- do you anticipate the amount of business travel within your company will? (%)","Q11: Remain below pre-pandemic levels- When travel restrictions are lifted- do you anticipate the amount of business travel within your company will? (%)","...69","Time to invest, balance of opinion","Overall economic conditions, balance of opinion","Your firm's financial position, balance of opinion","Your firm's financial profitability, balance of opinion","...74","Average, diffusion","Avg. diffusion, best 3","Investment diffusion","Cdn econ, diffusion","Your firm's financial position, diffusion","Your firm's financial profitability, diffusion","...81","...82","yryr%(V6E05752@CANADA)","yryr%(V6E05783@CANADA)"
"1",NA,"Mnemonic:","IBC",NA,NA,"NQ01A","NQ01B","NQ01C",NA,"NQ02A","NQ02B","NQ02C","NQ02D","NQ02E","NQ02F","NQ02G","NQ02H","NQ02I","NQ02J","NQ03A","NQ03B","NQ03C","NQ04A","NQ04B","NQ04C","NQ05A","NQ05B","NQ05C","NQ06A","NQ06B","NQ06C","NQ06D","NQ06E","NQ06F","NQ06G","NQ07A","NQ07B","NQ07C","NQ07D","NQ07E","NQ07F","NQ07G","NQ08A","NQ08B","NQ08C","NQ08D","NQ09A","NQ09B","NQ09C","NQ10A","NQ10B","NQ10C","NQ10D","NQ10E","NQ10F","NQ10G","NQ10H","NQ10I","NQ10J","NQ10K","NQ10L","NQ10M","NQ08AB","NQ10N","NQ10O","NQ11A","NQ11B","NQ11C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Real GDP, yr/yr","Nominal GDP, yr/yr"
"2",1993-03-31,"1993.01","87.804879999999997",92.384300057647,-4.95692455838224,"68.600009999999997","30.800000000000001","0.59999999999999998",84.00001,"7.5999999999999996","16.300000000000001","55.200000000000003","19.199999999999999","0","1.7","0","0","0","0","62","4.0999999999999996","33.899990000000003","61.799999999999997","6.5","31.800000000000001","41.299999999999997","29.899989999999999","28.699999999999999","8.9000000000000004","14.300000000000001","45.200000000000003","0","17.300000000000001","7.0999999999999996","7.0999999999999996","8.6999999999999993","25","43","30.199999999999999","19.199999999999999",NA,NA,"3.6000000000000001","17.199999999999999","42","37.299999999999997","11.800000000000001","61.5","26.600010000000001","39.5","54.100009999999997","19.199999999999999","2.8999999999999999","5.2000000000000002","18","2.8999999999999999",NA,NA,NA,NA,NA,NA,"20.800000000000001",NA,NA,NA,NA,NA,NA,11.40001,68.00001,57.9,55.3,NA,74.07500125,70.766665,55.65,84.00001,78.949995,77.7,NA,"1993 - Q1","1.8799999999999999","3.3700000000000001"
"3",1993-06-30,"1993.02","89.099050000000005",92.384300057647,-3.55606965209139,"58.700000000000003","38.700000000000003","2.7000000000000002",78.05,"6.7000000000000002","16.699999999999999","62","12.699999999999999","2","0","0","0","0","0","56.399990000000003","9.4000000000000004","34.200000000000003","51.700000000000003","11.4","36.899990000000003","40.399990000000003","23.300000000000001","36.299999999999997","6.4000000000000004","15.6","46.100009999999997","0","19.100010000000001","7.7999999999999998","5","5.2999999999999998","25.300000000000001","47.299999999999997","29.300000000000001","21.300000000000001",NA,NA,"5.5","24.699999999999999","33.600009999999997","36.299999999999997","16.600010000000001","57.899990000000003","25.5","39.299999999999997","56.700000000000003","18","0.69999999999999996","4.7000000000000002","13.300000000000001","1.3",NA,NA,NA,NA,NA,NA,"30.199999999999999",NA,NA,NA,NA,NA,NA,17.09999,56,46.99999,40.3,NA,70.06249375,67.3999916666667,58.54999,78.05,73.49999,70.149995,NA,"1993 - Q2","2.6800000000000002","4.2800000000000002"
"4",1993-09-30,"1993.03","88.003979999999999",92.384300057647,-4.74141174952212,"50","45.100000000000001","4.9000000000000004",72.55,"8.5","20.399999999999999","58.5","11.300000000000001","0.69999999999999996","0","0","0.69999999999999996","0","0","58.5","9.9000000000000004","31.699999999999999","53.600000000000001","9.3000000000000007","37.100000000000001","35","29.199999999999999","35.799999999999997","9.5999999999999996","9.5999999999999996","44.100000000000001","0","20.600000000000001","5.9000000000000004","10.300000000000001","6.2999999999999998","23.199999999999999","46.5","28.199999999999999","17.600000000000001",NA,NA,"3.6000000000000001","20.100000000000001","51.799999999999997","24.5","21.300000000000001","54.399999999999999","24.300000000000001","38.700000000000003","57.799999999999997","16.899999999999999","0.69999999999999996","4.2000000000000002","16.899999999999999","1.3999999999999999",NA,NA,NA,NA,NA,NA,"23.699999999999999",NA,NA,NA,NA,NA,NA,5.8,45.1,48.6,44.3,NA,67.9875,66.4666666666667,52.9,72.55,74.35,72.15,NA,"1993 - Q3","3.1099999999999999","3.9399999999999999"
"5",1993-12-31,"1993.04","90.990539999999996",92.384300057647,-1.50865467052015,"53.299999999999997","41","5.7000000000000002",73.8,"6.7999999999999998","16.5","68","8.6999999999999993","0","0","0","0","0","0","58.5","6.5999999999999996","34.899999999999999","60","9.5","30.5","43.700000000000003","27.199999999999999","29.100000000000001","7.7999999999999998","13.6","36.899999999999999","0","22.300000000000001","11.699999999999999","7.7999999999999998","8.5","24.5","48.100000000000001","26.399999999999999","17",NA,NA,"2.8999999999999999","23.800000000000001","43.799999999999997","29.5","16.5","52.399999999999999","31.100000000000001","40.600000000000001","58.5","17","0","5.7000000000000002","14.199999999999999","0",NA,NA,NA,NA,NA,NA,"26.699999999999999",NA,NA,NA,NA,NA,NA,16.5,47.6,51.9,50.5,NA,70.8125,69.8166666666667,58.25,73.8,75.95,75.25,NA,"1993 - Q4","2.9700000000000002","4.3200000000000003"
"6",1994-03-31,"1994.01","95.097059999999999",92.384300057647,2.93638631310755,"57.200000000000003","35.899999999999999","6.9000000000000004",75.15,"12.300000000000001","26","45.200000000000003","13","2.7000000000000002","0.69999999999999996","0","0","0","0","63","7.5","29.5","60.700000000000003","6.9000000000000004","32.399999999999999","47.600000000000001","23.800000000000001","28.699999999999999","8.5","8.5","57.399999999999999","0","17.699999999999999","5.7000000000000002","2.1000000000000001","6.2000000000000002","30","54.5","20.699999999999999","18.600000000000001",NA,NA,"3.5","26.100000000000001","43.700000000000003","26.800000000000001","22.899999999999999","61.100000000000001","16","35.200000000000003","39.299999999999997","12.4","2.7999999999999998","11","14.5","3.3999999999999999",NA,NA,NA,NA,NA,NA,"29.600000000000001",NA,NA,NA,NA,NA,NA,23.8,50.3,55.5,53.8,NA,72.9375,72.2,61.95,75.15,77.75,76.9,NA,"1994 - Q1","3.8199999999999998","5.2699999999999996"
"7",1994-06-30,"1994.02","102.787453",92.384300057647,11.2607368739726,"66.200000000000003","26.899999999999999","6.9000000000000004",79.65,"12.6","21.699999999999999","49.700000000000003","13.300000000000001","2.1000000000000001","0.69999999999999996","0","0","0","0","68.299999999999997","4.7999999999999998","26.899999999999999","66.200000000000003","6.9000000000000004","26.899999999999999","54.100000000000001","20.699999999999999","25.199999999999999","12.1","13.6","50","0","18.600000000000001","3.6000000000000001","2.1000000000000001","8.3000000000000007","22.800000000000001","53.100000000000001","28.300000000000001","19.300000000000001",NA,NA,"5.5999999999999996","29.399999999999999","46.200000000000003","18.899999999999999","24.300000000000001","63.200000000000003","12.5","22.800000000000001","29.699999999999999","9","0.69999999999999996","9.6999999999999993","11","7.5999999999999996",NA,NA,NA,NA,NA,NA,"35",NA,NA,NA,NA,NA,NA,33.4,59.3,63.5,59.3,NA,76.9375,76.0333333333333,66.7,79.65,81.75,79.65,NA,"1994 - Q2","4.3899999999999997","5.1399999999999997"
"8",1994-09-30,"1994.03","105.12693",92.384300057647,13.7930686646992,"56.399999999999999","41.600000000000001","2",77.2,"9.4000000000000004","30.199999999999999","43","16.100000000000001","0.69999999999999996","0.69999999999999996","0","0","0","0","67.099999999999994","5.4000000000000004","27.5","69.400000000000006","6.7999999999999998","23.800000000000001","60.399999999999999","16","23.600000000000001","8.3000000000000007","21.5","51.399999999999999","0","14.6","3.5","0.69999999999999996","4","22.100000000000001","52.299999999999997","23.5","16.100000000000001",NA,NA,"2.7000000000000002","33.299999999999997","44.200000000000003","19.699999999999999","29","60","11","17.399999999999999","28.899999999999999","11.4","2","4.7000000000000002","11.4","8.6999999999999993",NA,NA,NA,NA,NA,NA,"36",NA,NA,NA,NA,NA,NA,44.4,54.4,61.7,62.6,NA,77.8875,78.1166666666667,72.2,77.2,80.85,81.3,NA,"1994 - Q3","4.7199999999999998","6.7599999999999998"
"9",1994-12-31,"1994.04","107.0433",92.384300057647,15.8674146291154,"65","29.300000000000001","5.7000000000000002",79.65,"5.7999999999999998","19","48.899999999999999","21.199999999999999","5.0999999999999996","0","0","0","0","0","70.700000000000003","5","24.300000000000001","65.700000000000003","7.9000000000000004","26.399999999999999","58.399999999999999","17.5","24.100000000000001","14.5","15.199999999999999","36.200000000000003","15.199999999999999","10.9","5.0999999999999996","2.8999999999999999","8.5999999999999996","25.699999999999999","52.899999999999999","22.100000000000001","16.399999999999999","10","10","2.8999999999999999","35.299999999999997","47.100000000000001","14.699999999999999","29.199999999999999","57.700000000000003","13.1","22.899999999999999","29.300000000000001","10.699999999999999","5","7.9000000000000004","15","15.699999999999999",NA,NA,NA,NA,NA,NA,"38.200000000000003",NA,NA,NA,NA,NA,NA,40.9,59.3,65.7,57.8,NA,77.9625,77.4,70.45,79.65,82.85,78.9,NA,"1994 - Q4","5.0300000000000002","6.8600000000000003"
"10",1995-03-31,"1995.01","105.45047",92.384300057647,14.1432796851844,"38.5","50.700000000000003","10.800000000000001",63.85,"3.3999999999999999","14.199999999999999","57.399999999999999","16.899999999999999","7.4000000000000004","0.69999999999999996","0","0","0","0","64.599999999999994","10.199999999999999","25.199999999999999","62.600000000000001","11.6","25.899999999999999","58.200000000000003","18.5","23.300000000000001","13.699999999999999","21.199999999999999","35.600000000000001","15.1","4.7999999999999998","4.7999999999999998","4.7999999999999998","8.8000000000000007","22.899999999999999","45.899999999999999","27.699999999999999","20.300000000000001","14.199999999999999","11.5","4.7999999999999998","38.600000000000001","42.799999999999997","13.800000000000001","23.300000000000001","62.299999999999997","14.4","15.5","27","10.800000000000001","4.7000000000000002","8.8000000000000007","8.0999999999999996","29.100000000000001",NA,NA,NA,NA,NA,NA,"43.399999999999999",NA,NA,NA,NA,NA,NA,39.7,27.7,54.4,51,NA,71.6125,74.2,69.85,63.85,77.2,75.55,NA,"1995 - Q1","4.4699999999999998","6.6399999999999997"
